compound_name,pubchem_id,isomeric_smiles,source,flavor
3beta-(2-O-beta-D-Glucopyranosyl-beta-D-glucopyranuronosyloxy)-29-(beta-D-glucopyranosyloxy)-24-hydroxyoleanane-12-ene-22-one,101497711,C[C@]12CC[C@@H]([C@]([C@@H]1CC[C@@]3([C@@H]2CC=C4[C@]3(CC[C@@]5([C@H]4C[C@](CC5=O)(C)CO[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)C)C)C)(C)CO)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)C(=O)O)O)O)O[C@H]8[C@@H]([C@H]([C@@H]([C@H](O8)CO)O)O)O,flavorDB,sweet
3beta-(2-O-beta-D-Xylopyranosyl-beta-D-glucopyranuronosyloxy)-29-(beta-D-glucopyranosyloxy)-24-hydroxyoleanane-12-ene-22-one,101497712,C[C@]12CC[C@@H]([C@]([C@@H]1CC[C@@]3([C@@H]2CC=C4[C@]3(CC[C@@]5([C@H]4C[C@](CC5=O)(C)CO[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)C)C)C)(C)CO)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)C(=O)O)O)O)O[C@H]8[C@@H]([C@H]([C@@H](CO8)O)O)O,flavorDB,sweet
"(2S)-2beta-[2-[(beta-D-Glucopyranosyloxy)methyl]-3-(4-hydroxy-3-methoxyphenyl)-2,3-dihydro-1,4-benzodioxin-6-yl]-3alpha,5,7-trihydroxy-2,3-dihydro-4H-1-benzopyran-4-one",101500553,COC1=C(C=CC(=C1)C2C(OC3=C(O2)C=C(C=C3)[C@H]4[C@@H](C(=O)C5=C(C=C(C=C5O4)O)O)O)CO[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)O,flavorDB,sweet
bis(3-deoxy-D-glucopyranose-3-yl) ether,101500794,C([C@@H]1[C@H]([C@@H]([C@H](C(O1)O)O)O[C@H]2[C@@H]([C@H](OC([C@@H]2O)O)CO)O)O)O,flavorDB,sweet
N-[(S)-2-Azido-3-carboxypropanoyl]-L-phenylalanine 1-methyl ester,101503039,COC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H](CC(=O)O)N=[N+]=[N-],flavorDB,sweet
"(2r,3r)-3-(D-Xylopyranosyloxy)-3',4',5,7-tetrahydroxyflavanone",101504843,C1[C@H]([C@@H]([C@H](C(O1)O[C@@H]2[C@H](OC3=CC(=CC(=C3C2=O)O)O)C4=CC(=C(C=C4)O)O)O)O)O,flavorDB,sweet
"(2r,3r)-3'-(alpha-L-rhamnopyranosyloxy)-3,4',5,7-tetrahydroxyflavanone",101504844,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC2=C(C=CC(=C2)[C@@H]3[C@H](C(=O)C4=C(C=C(C=C4O3)O)O)O)O)O)O)O,flavorDB,sweet
4-O-(alpha-D-Glucopyranosyl)-L-fructopyranose,101510116,C1[C@@H]([C@@H]([C@H](C(O1)(CO)O)O)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O,flavorDB,sweet
3beta-[3-O-[3-O-(beta-D-Xylopyranosyl)-beta-D-galactopyranosyl]-beta-D-glucopyranuronosyloxy]oleana-12-ene-28-oic acid,101518154,C[C@]12CC[C@@H](C([C@@H]1CC[C@@]3([C@@H]2CC=C4[C@]3(CC[C@@]5([C@H]4CC(CC5)(C)C)C(=O)O)C)C)(C)C)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)C(=O)O)O)O[C@H]7[C@@H]([C@H]([C@H]([C@H](O7)CO)O)O[C@H]8[C@@H]([C@H]([C@@H](CO8)O)O)O)O)O,flavorDB,sweet
3beta-[3-O-[2-O-(alpha-L-rhamnopyranosyl)-beta-D-galactopyranosyl]-beta-D-glucopyranuronosyloxy]oleana-12-ene-28-oic acid 28-(beta-D-glucopyranosyl) ester,101518155,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@H]([C@H](O[C@H]2O[C@H]3[C@@H]([C@H](O[C@H]([C@@H]3O)O[C@H]4CC[C@]5([C@H](C4(C)C)CC[C@@]6([C@@H]5CC=C7[C@]6(CC[C@@]8([C@H]7CC(CC8)(C)C)C(=O)O[C@H]9[C@@H]([C@H]([C@@H]([C@H](O9)CO)O)O)O)C)C)C)C(=O)O)O)CO)O)O)O)O)O,flavorDB,sweet
3beta-[3-O-[3-O-(beta-D-Xylopyranosyl)-beta-D-galactopyranosyl]-beta-D-glucopyranuronosyloxy]oleana-12-ene-28-oic acid 28-(beta-D-glucopyranosyl) ester,101518156,C[C@]12CC[C@@H](C([C@@H]1CC[C@@]3([C@@H]2CC=C4[C@]3(CC[C@@]5([C@H]4CC(CC5)(C)C)C(=O)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)C)C)(C)C)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)C(=O)O)O)O[C@H]8[C@@H]([C@H]([C@H]([C@H](O8)CO)O)O[C@H]9[C@@H]([C@H]([C@@H](CO9)O)O)O)O)O,flavorDB,sweet
3beta-[3-O-[2-O-(alpha-L-rhamnopyranosyl)-beta-D-galactopyranosyl]-beta-D-glucopyranuronosyloxy]oleana-12-ene-28-oic acid,101518157,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@H]([C@H](O[C@H]2O[C@H]3[C@@H]([C@H](O[C@H]([C@@H]3O)O[C@H]4CC[C@]5([C@H](C4(C)C)CC[C@@]6([C@@H]5CC=C7[C@]6(CC[C@@]8([C@H]7CC(CC8)(C)C)C(=O)O)C)C)C)C(=O)O)O)CO)O)O)O)O)O,flavorDB,sweet
6-Deoxy-6-(beta-D-fucopyranose-2-O-yl)-beta-D-glucopyranose,101524185,C[C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)O)O)O)O)O)O,flavorDB,sweet
6-O-(2-Deoxy-alpha-D-fucofuranose-2-yl)-beta-D-glucopyranose,101524186,C[C@H]([C@H]1[C@@H]([C@H]([C@H](O1)O)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)O)O)O)O)O)O,flavorDB,sweet
6-O-(2-Deoxy-beta-D-fucofuranose-2-yl)-beta-D-glucopyranose,101524187,C[C@H]([C@H]1[C@@H]([C@H]([C@@H](O1)O)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)O)O)O)O)O)O,flavorDB,sweet
Ethyl alpha-L-glucopyranoside,101527245,CCO[C@H]1[C@H]([C@@H]([C@H]([C@@H](O1)CO)O)O)O,flavorDB,sweet
Ethyl beta-L-glucopyranoside,101527246,CCO[C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)CO)O)O)O,flavorDB,sweet
propyl alpha-L-glucopyranoside,101527247,CCCO[C@H]1[C@H]([C@@H]([C@H]([C@@H](O1)CO)O)O)O,flavorDB,sweet
propyl beta-L-glucopyranoside,101527248,CCCO[C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)CO)O)O)O,flavorDB,sweet
butyl alpha-L-glucopyranoside,101527249,CCCCO[C@H]1[C@H]([C@@H]([C@H]([C@@H](O1)CO)O)O)O,flavorDB,sweet
butyl beta-L-glucopyranoside,101527250,CCCCO[C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)CO)O)O)O,flavorDB,sweet
pentyl alpha-L-glucopyranoside,101527251,CCCCCO[C@H]1[C@H]([C@@H]([C@H]([C@@H](O1)CO)O)O)O,flavorDB,sweet
Hexyl beta-L-glucopyranoside,101527252,CCCCCCO[C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)CO)O)O)O,flavorDB,sweet
(20S)-3beta-[6-O-tert-butyl-beta-D-glucopyranuronosyloxy]-11-oxo-5alpha-olean-12-en-29-oic acid,101528980,C[C@]12CC[C@](C[C@H]1C3=CC(=O)[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)C(=O)OC(C)(C)C)O)O)O)C)(C)C(=O)O,flavorDB,sweet
Adenosine-5'-diphosphoric acid beta-ammonium salt,101532122,C1=NC(=C2C(=N1)N(C=[N+]2)[C@H]3[C@@H]([C@@H]([C@H](O3)COp(=O)(O)Op(=O)(O)O[NH3+])O)O)N,flavorDB,sweet
28-Hydroxy-28-oxoolean-12-en-3beta-yl 3-O-(beta-D-arabinopyranosyl)-beta-D-glucopyranosiduronic acid,101532861,C[C@]12CC[C@@H](C([C@@H]1CC[C@@]3([C@@H]2CC=C4[C@]3(CC[C@@]5([C@H]4CC(CC5)(C)C)C(=O)O)C)C)(C)C)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)C(=O)O)O)O[C@H]7[C@H]([C@@H]([C@@H](CO7)O)O)O)O,flavorDB,sweet
28-(beta-D-Glucopyranosyloxy)-28-oxoolean-12-en-3beta-yl 3-O-(beta-D-arabinopyranosyl)-beta-D-glucopyranosiduronic acid,101532862,C[C@]12CC[C@@H](C([C@@H]1CC[C@@]3([C@@H]2CC=C4[C@]3(CC[C@@]5([C@H]4CC(CC5)(C)C)C(=O)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)C)C)(C)C)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)C(=O)O)O)O[C@H]8[C@H]([C@@H]([C@@H](CO8)O)O)O)O,flavorDB,sweet
28-(beta-D-Glucopyranosyloxy)-28-oxoolean-12-en-3beta-yl 3-O-(beta-D-arabinopyranosyl)-2-O-(beta-D-glucopyranosyl)-beta-D-glucopyranosiduronic acid,101532863,C[C@]12CC[C@@H](C([C@@H]1CC[C@@]3([C@@H]2CC=C4[C@]3(CC[C@@]5([C@H]4CC(CC5)(C)C)C(=O)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)C)C)(C)C)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)C(=O)O)O)O[C@H]8[C@H]([C@@H]([C@@H](CO8)O)O)O)O[C@H]9[C@@H]([C@H]([C@@H]([C@H](O9)CO)O)O)O,flavorDB,sweet
"3-Hydroxy-5,8-dimethoxy-1-(beta-D-glucopyranosyloxy)-9H-xanthen-9-one",101533039,COC1=C2C(=C(C=C1)OC)OC3=C(C2=O)C(=CC(=C3)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O,flavorDB,sweet
"[(20S)-20-Carboxy-11-oxo-29,30-dinorolean-12-en-3beta-yl]2-O-beta-D-glucopyranuronosyl-alpha-D-glucopyranosiduronic acid",101533045,C[C@]12CC[C@@H](C[C@H]1C3=CC(=O)[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)O[C@@H]6[C@@H]([C@H]([C@@H]([C@H](O6)C(=O)O)O)O)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)C(=O)O)O)O)O)C)C(=O)O,flavorDB,sweet
Umbellatodide A,101534773,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2O[C@H]3CC[C@]4([C@H](C3(C)C)CC[C@@]5([C@@H]4CC=C6[C@]5(CC[C@@]7([C@H]6CC(C[C@H]7O)(C)C)C(=O)O[C@H]8[C@@H]([C@H]([C@@H]([C@H](O8)CO)O)O)O)C)C)C)C(=O)O)O)O)O)O)O,flavorDB,sweet
Umbellatodide b,101534774,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2O[C@H]3CC[C@]4([C@H](C3(C)C)CC[C@@]5([C@@H]4CC=C6[C@]5(CC[C@@]7([C@H]6CC(CC7)(C)C)C(=O)O[C@H]8[C@@H]([C@H]([C@@H]([C@H](O8)CO)O)O)O)C)C)C)C(=O)O)O)O)O)O)O,flavorDB,sweet
4-Oxo-5-hydroxy-3-(4-hydroxyphenyl)-6-methoxy-4H-1-benzopyran-7-yl 4-O-(beta-D-xylopyranosyl)-beta-D-glucopyranoside,101535538,COC1=C(C=C2C(=C1O)C(=O)C(=CO2)C3=CC=C(C=C3)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O[C@H]5[C@@H]([C@H]([C@@H](CO5)O)O)O)O)O,flavorDB,sweet
CID 101536942,101536942,C1[C@H]([C@@H]([C@H]([C@@H](O1)OC2=CC(=C3C(=C2)OC(=CC3=O)C4=CC(=C(C=C4)O)O)O)O)O)O,flavorDB,sweet
Isoorientin--7-O-rutinoside,101537283,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC3=C(C(=C4C(=C3)OC(=CC4=O)C5=CC(=C(C=C5)O)O)O)[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)O)O)O)O)O)O,flavorDB,sweet
Isoorientin-7-O-rhamnosyl-galactoside,101537284,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC[C@@H]2[C@@H]([C@@H]([C@H]([C@@H](O2)OC3=C(C(=C4C(=C3)OC(=CC4=O)C5=CC(=C(C=C5)O)O)O)[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)O)O)O)O)O)O,flavorDB,sweet
Isoscoparin-7-O-rutinoside,101537285,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC3=C(C(=C4C(=C3)OC(=CC4=O)C5=CC(=C(C=C5)O)OC)O)[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)O)O)O)O)O)O,flavorDB,sweet
Isoscoparin-7-O-rhamnosyl-galactoside,101537287,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC[C@@H]2[C@@H]([C@@H]([C@H]([C@@H](O2)OC3=C(C(=C4C(=C3)OC(=CC4=O)C5=CC(=C(C=C5)O)OC)O)[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)O)O)O)O)O)O,flavorDB,sweet
7-O-(1-Deoxy-alpha-L-glycero-D-manno-heptopyranos-1-yl)-beta-D-glycero-D-gluco-heptofuranose,101537570,C([C@@H]([C@@H]1[C@H]([C@@H]([C@@H]([C@@H](O1)OC[C@H]([C@H]([C@@H]2[C@@H]([C@H]([C@@H](O2)O)O)O)O)O)O)O)O)O)O,flavorDB,sweet
13-[2-O-[3-O-(alpha-D-Glucopyranosyl)-beta-D-glucopyranosyl]-3-O-(beta-D-glucopyranosyl)-beta-D-glucopyranosyloxy]-kaura-16-ene-19-oic acid beta-D-glucopyranosyl ester,101537761,C[C@@]12CCC[C@]([C@H]1CC[C@]34[C@H]2CC[C@](C3)(C(=C)C4)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO)O)O[C@@H]8[C@@H]([C@H]([C@@H]([C@H](O8)CO)O)O)O)O)(C)C(=O)O[C@H]9[C@@H]([C@H]([C@@H]([C@H](O9)CO)O)O)O,flavorDB,sweet
13-[2-O-(beta-D-Glucopyranosyl)-3-O-[4-O-(alpha-D-glucopyranosyl)-beta-D-glucopyranosyl]-beta-D-glucopyranosyloxy]kaura-16-ene-19-oic acid beta-D-glucopyranosyl ester,101537762,C[C@@]12CCC[C@]([C@H]1CC[C@]34[C@H]2CC[C@](C3)(C(=C)C4)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O[C@@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO)O)O)O)O)O)O[C@H]8[C@@H]([C@H]([C@@H]([C@H](O8)CO)O)O)O)(C)C(=O)O[C@H]9[C@@H]([C@H]([C@@H]([C@H](O9)CO)O)O)O,flavorDB,sweet
Kaikasaponin II,101538997,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2O[C@@H]3[C@H]([C@@H]([C@H](O[C@H]3O[C@H]4CC[C@]5([C@H](C4(C)C)CC[C@@]6([C@@H]5CC=C7[C@]6(CC[C@@]8([C@H]7CC(C[C@H]8O)(C)C)C)C)C)C)C(=O)O)O)O)CO)O)O)O)O)O,flavorDB,sweet
6-Hydroxyhexyl beta-D-xylopyranoside,101541823,C1[C@H]([C@@H]([C@H]([C@@H](O1)OCCCCCCO)O)O)O,flavorDB,sweet
"3-[2-O-(alpha-L-rhamnopyranosyl)-L-rhamnopyranosyloxy]-4'-methoxy-3',5,7-trihydroxy-8-(3,3-dimethylallyl)flavone",101542151,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@@H]([C@H]([C@@H](OC2OC3=C(OC4=C(C(=CC(=C4C3=O)O)O)CC=C(C)C)C5=CC(=C(C=C5)OC)O)C)O)O)O)O)O,flavorDB,sweet
bifinoside A,101542769,C[C@]12CC[C@@H](C([C@@H]1CC[C@@]3([C@@H]2CC=C4[C@]3(CC[C@@]5([C@H]4CC(CC5)(C)C)C(=O)O)C)C)(C)C)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)C(=O)OC)O)O)O[C@H]7[C@H]([C@@H]([C@@H](CO7)O)O)O,flavorDB,sweet
bifinoside b,101542770,C[C@]12CC[C@@H](C([C@@H]1CC[C@@]3([C@@H]2CC=C4[C@]3(CC[C@@]5([C@H]4CC(CC5)(C)C)C(=O)O)C)C)(C)C)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)C(=O)OC)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO[C@H]8[C@@H]([C@H]([C@@H](CO8)O)O)O)O)O)O)O)O,flavorDB,sweet
bifinoside,101542771,C[C@]12CC[C@@H](C([C@@H]1CC[C@@]3([C@@H]2CC=C4[C@]3(CC[C@@]5([C@H]4CC(CC5)(C)C)C(=O)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)C)C)(C)C)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)C(=O)OC)O)O[C@H]8[C@H]([C@@H]([C@@H](CO8)O)O)O)O[C@H]9[C@@H]([C@H]([C@@H](CO9)O)O)O,flavorDB,sweet
Narcissiflorine methyl ester,101542772,C[C@]12CC[C@@H](C([C@@H]1CC[C@@]3([C@@H]2CC=C4[C@]3(CC[C@@]5([C@H]4CC(CC5)(C)C)C(=O)O)C)C)(C)C)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)C(=O)OC)O[C@H]7[C@H]([C@@H]([C@@H](CO7)O)O)O)O)O,flavorDB,sweet
Momordin IIe,101542774,C[C@]12CC[C@@H](C([C@@H]1CC[C@@]3([C@@H]2CC=C4[C@]3(CC[C@@]5([C@H]4CC(CC5)(C)C)C(=O)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)C)C)(C)C)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)C(=O)O)O)O[C@H]8[C@H]([C@@H]([C@@H](CO8)O)O)O)O[C@H]9[C@@H]([C@H]([C@@H](CO9)O)O)O,flavorDB,sweet
3beta-[2-O-(beta-D-Glucopyranosyl)-6-O-methyl-beta-D-glucopyranuronosyloxy]germanica-12-ene-28-oic acid,101548868,C[C@]12CC[C@@H](C([C@@H]1CC[C@@]3([C@@H]2CC=C4[C@]3(CC[C@@]5([C@@H]4CC(CC5)(C)C)C(=O)O)C)C)(C)C)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)C(=O)OC)O)O)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO)O)O)O,flavorDB,sweet
Syringetin 3-O-rutinoside,101552528,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)OC)C5=CC(=C(C(=C5)OC)O)OC)O)O)O)O)O)O,flavorDB,sweet
"3,5,7-trihydroxy-3',5'-dimethoxy-4'-[(4-O-alpha-L-rhamnopyranosyl-beta-D-glucopyranosyl)oxy]flavone",101557043,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](O[C@H]([C@@H]([C@H]2O)O)OC3=C(C=C(C=C3OC)C4=C(C(=O)C5=C(C=C(C=C5O4)O)O)O)OC)CO)O)O)O,flavorDB,sweet
"3,5,7-trihydroxy-3'-methoxy-4'-[(4-O-alpha-L-rhamnopyranosyl-beta-D-glucopyranosyl)oxy]flavone",101557044,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](O[C@H]([C@@H]([C@H]2O)O)OC3=C(C=C(C=C3)C4=C(C(=O)C5=C(C=C(C=C5O4)O)O)O)OC)CO)O)O)O,flavorDB,sweet
"3,5,7-trihydroxy-3'-methoxy-4'-[(6-O-alpha-L-rhamnopyranosyl-beta-D-glucopyranosyl)oxy]flavone",101557045,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC3=C(C=C(C=C3)C4=C(C(=O)C5=C(C=C(C=C5O4)O)O)O)OC)O)O)O)O)O)O,flavorDB,sweet
3-O-(alpha-D-Glucopyranosyl)-alpha-D-fucofuranose,101561237,C[C@H]([C@H]1[C@@H]([C@H]([C@H](O1)O)O)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O,flavorDB,sweet
3-O-(alpha-D-Glucopyranosyl)-beta-D-fucofuranose,101561238,C[C@H]([C@H]1[C@@H]([C@H]([C@@H](O1)O)O)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O,flavorDB,sweet
3-O-(alpha-D-Glucopyranosyl)-beta-D-fucopyranose,101561239,C[C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O)O)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O,flavorDB,sweet
6-O-[[2-(alpha-D-Mannopyranosyloxy)ethoxy]methyl]-alpha-D-mannopyranose,101563617,C(CO[C@@H]1[C@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O)OCOC[C@@H]2[C@H]([C@@H]([C@@H]([C@H](O2)O)O)O)O,flavorDB,sweet
treleaseside A,101572210,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2O[C@H]3CC[C@]4([C@H](C3(C)C)CC[C@@]5([C@@H]4CC=C6[C@]5(CC[C@@]7([C@H]6C[C@@]([C@H](C7)O)(C)COC(=O)C)C(=O)O[C@H]8[C@@H]([C@@H]([C@H]([C@@H](O8)C)O)O)O)C)C)C)C(=O)O)O)O)O)O)O,flavorDB,sweet
Ilexasoside G,101578482,CC1=C([C@H]2C3=CC[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3(CC[C@]2(CC1)C(=O)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)C)C)(C)C)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)C(=O)OC)O)O)O)C)C,flavorDB,sweet
Ilexasoside H,101578483,C[C@@H]1CC[C@@]2(CC[C@@]3(C(=CC[C@H]4[C@]3(CC[C@@H]5[C@@]4(CC[C@@H](C5(C)C)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)C(=O)OC)O)O)O)C)C)[C@@H]2C1=C)C)C(=O)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO)O)O)O,flavorDB,sweet
Abrisaponin I,101586258,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@H]([C@H](O[C@H]2O[C@@H]3[C@H]([C@@H]([C@H](O[C@H]3O[C@H]4CC[C@]5([C@H]([C@@]4(C)CO)CC[C@@]6([C@@H]5CC=C7[C@]6(CC[C@@]8([C@H]7C[C@@](CC8=O)(C)C(=O)O)C)C)C)C)C(=O)O)O)O)CO)O)O)O)O)O,flavorDB,sweet
3beta-[[2-O-(beta-D-Glucopyranuronosyl)-beta-D-glucopyranuronosyl]oxy]-30-hydroxyolean-12-en-11-one,101589044,C[C@]12CC[C@](C[C@H]1C3=CC(=O)[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)C(=O)O)O)O)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)C(=O)O)O)O)O)C)(C)CO,flavorDB,sweet
3-[[3-O-[4-O-(beta-D-Glucopyranosyl)-beta-D-glucopyranosyl]-beta-D-glucopyranuronosyl]oxy]olean-12-en-28-oic acid,101589667,C[C@]12CCC(C([C@@H]1CC[C@@]3([C@@H]2CC=C4[C@]3(CC[C@@]5([C@H]4CC(CC5)(C)C)C(=O)O)C)C)(C)C)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)C(=O)O)O)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO)O[C@H]8[C@@H]([C@H]([C@@H]([C@H](O8)CO)O)O)O)O)O)O,flavorDB,sweet
3-[[3-O-[6-O-(beta-D-Glucopyranosyl)-beta-D-glucopyranosyl]-beta-D-glucopyranuronosyl]oxy]olean-12-en-28-oic acid,101589668,C[C@]12CCC(C([C@@H]1CC[C@@]3([C@@H]2CC=C4[C@]3(CC[C@@]5([C@H]4CC(CC5)(C)C)C(=O)O)C)C)(C)C)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)C(=O)O)O)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO[C@H]8[C@@H]([C@H]([C@@H]([C@H](O8)CO)O)O)O)O)O)O)O,flavorDB,sweet
3-[[3-O-(beta-D-Glucopyranosyl)-beta-D-glucopyranuronosyl]oxy]olean-12-en-28-oic acid,101589670,C[C@]12CCC(C([C@@H]1CC[C@@]3([C@@H]2CC=C4[C@]3(CC[C@@]5([C@H]4CC(CC5)(C)C)C(=O)O)C)C)(C)C)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)C(=O)O)O)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO)O)O)O)O,flavorDB,sweet
3-[(beta-D-Glucopyranuronosyl)oxy]olean-12-en-28-oic acid,101589673,C[C@]12CCC(C([C@@H]1CC[C@@]3([C@@H]2CC=C4[C@]3(CC[C@@]5([C@H]4CC(CC5)(C)C)C(=O)O)C)C)(C)C)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)C(=O)O)O)O)O,flavorDB,sweet
"7,8-Dimethoxy-6'-hydroxy-2'-(beta-D-glucopyranosyloxy)flavone",101592000,COC1=C(C2=C(C=C1)C(=O)C=C(O2)C3=C(C=CC=C3O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O)OC,flavorDB,sweet
